Instance,Income
113553,34202.85766
113554,377277.8962
113555,89784.88019
113556,75887.07648
113557,39298.95068
113558,29251.14711
113559,191885.8458
113560,70794.35472
113561,60749.64413
113562,57481.7424
113563,344569.0692
113564,30610.93531
113565,29604.75007
113566,173802.3907
113567,258217.1361
113568,322119.9209
113569,194954.9864
113570,291097.122
113571,56843.57068
113572,253194.6872
113573,34808.86253
113574,31544.8107
113575,19913.06563
113576,215909.5565
113577,44822.43002
113578,44101.95356
113579,211706.1588
113580,87991.12609
113581,267444.2839
113582,21620.78883
113583,92021.47323
113584,30612.22805
113585,101570.2716
113586,15268.43934
113587,47254.10543
113588,147248.1216
113589,29743.62513
113590,276418.7578
113591,135260.4186
113592,22884.66154
113593,34117.98308
113594,73971.53792
113595,297326.3242
113596,245262.7783
113597,26741.38348
113598,40717.32788
113599,44234.21462
113600,134369.0368
113601,29220.67388
113602,139078.4548
113603,41928.68841
113604,46063.29051
113605,40593.90763
113606,128827.9345
113607,87693.85876
113608,150597.2803
113609,34817.83524
113610,52446.15995
113611,213401.1891
113612,332078.3257
113613,92537.03055
113614,23972.77773
113615,34223.71369
113616,97893.31502
113617,95463.07379
113618,207509.5591
113619,140607.7168
113620,42449.05413
113621,109494.2078
113622,15258.70226
113623,15607.57588
113624,208814.8892
113625,145391.4974
113626,65721.96822
113627,62958.47756
113628,43531.29361
113629,16671.65978
113630,106633.8565
113631,35320.00626
113632,27627.8936
113633,24699.51901
113634,388232.1222
113635,76174.13322
113636,104467.6627
113637,8174.715662
113638,74079.29897
113639,84657.82195
113640,41527.57526
113641,63365.0896
113642,171634.2459
113643,43239.60494
113644,416456.6857
113645,275387.3448
113646,223017.2881
113647,70591.23909
113648,48901.37565
113649,65636.70861
113650,14326.01171
113651,60255.01456
113652,32126.60337
113653,110638.3419
113654,78159.6685
113655,70809.34025
113656,128720.5804
113657,550392.7434
113658,24700.58387
113659,144833.6572
113660,13759.96217
113661,134955.3885
113662,88286.53445
113663,90749.30209
113664,15216.71752
113665,450960.9281
113666,37675.04844
113667,56688.98096
113668,118827.7068
113669,28672.00813
113670,38338.69439
113671,120990.8139
113672,259119.1941
113673,69907.58851
113674,240327.5605
113675,278284.9064
113676,65106.72733
113677,21697.01819
113678,55955.50222
113679,190598.8663
113680,23775.9071
113681,28005.37266
113682,37714.65925
113683,52414.89831
113684,118712.2035
113685,37646.6007
113686,85317.87406
113687,44263.07363
113688,78612.25738
113689,31295.08543
113690,39725.65274
113691,105956.8225
113692,22126.63772
113693,108146.4193
113694,123900.6347
113695,30393.74959
113696,110197.3162
113697,257837.0868
113698,53665.6961
113699,64725.39083
113700,109343.1701
113701,120371.1344
113702,142984.1715
113703,52383.70529
113704,43841.96678
113705,94768.59522
113706,327272.7085
113707,43047.33784
113708,67930.12285
113709,41572.43209
113710,105840.5296
113711,35764.29941
113712,13168.80332
113713,41454.27253
113714,40999.48729
113715,31370.12906
113716,15927.11576
113717,898742.1053
113718,123932.1227
113719,33508.20418
113720,47691.04697
113721,30693.36539
113722,192574.1304
113723,164858.6385
113724,98228.31912
113725,245560.4225
113726,27054.3985
113727,59275.92792
113728,44663.31773
113729,7460.647178
113730,62707.11087
113731,66397.58508
113732,143069.6814
113733,73874.97349
113734,72211.68171
113735,11788.79261
113736,34087.85266
113737,45704.8067
113738,54452.01486
113739,18583.87695
113740,48554.27635
113741,32873.46525
113742,292150.9612
113743,122096.5252
113744,53374.28811
113745,38650.76904
113746,33525.0138
113747,27051.00892
113748,95974.64436
113749,171220.2534
113750,80276.6887
113751,46490.63358
113752,42173.43742
113753,217088.0793
113754,264261.8113
113755,55173.61445
113756,37182.26489
113757,118189.6431
113758,216279.9306
113759,58489.25632
113760,12608.88097
113761,44411.52202
113762,25251.94333
113763,90013.30331
113764,163597.3399
113765,175763.1867
113766,93236.33801
113767,60505.76538
113768,28190.49182
113769,51071.53187
113770,131533.1849
113771,68283.78339
113772,98715.13495
113773,28359.61829
113774,82602.04565
113775,26481.69005
113776,73229.91698
113777,246221.4579
113778,261925.0513
113779,96788.89572
113780,35820.60757
113781,272681.0371
113782,51276.79787
113783,51133.46207
113784,42789.69964
113785,24330.03475
113786,16504.58201
113787,314538.912
113788,801511.9411
113789,106891.5073
113790,99610.02225
113791,30513.41659
113792,180241.2002
113793,46846.41952
113794,142315.5984
113795,143903.4891
113796,25434.17582
113797,30071.87656
113798,15734.11719
113799,76963.37871
113800,164703.5018
113801,624307.8736
113802,28606.00324
113803,13379.49488
113804,71929.80415
113805,105128.7163
113806,103528.9167
113807,127160.0481
113808,252158.8204
113809,23502.88496
113810,23906.38101
113811,126516.6132
113812,140370.8662
113813,73289.20161
113814,34984.10625
113815,48232.24516
113816,43820.42497
113817,64331.89927
113818,91452.62494
113819,82403.45121
113820,41931.40281
113821,51462.51304
113822,54450.69024
113823,203026.4062
113824,35532.13714
113825,35220.66455
113826,214031.7534
113827,485033.9759
113828,120523.7959
113829,80893.0455
113830,30253.58629
113831,195530.9235
113832,6387.404307
113833,53153.58102
113834,33021.78031
113835,88377.33198
113836,44674.32651
113837,22288.29061
113838,63204.04772
113839,38390.97483
113840,8907.17083
113841,20872.47781
113842,49717.95273
113843,19956.56271
113844,216468.2342
113845,24998.78566
113846,73214.80342
113847,215986.0679
113848,84842.43964
113849,29951.40454
113850,56728.08616
113851,74736.37313
113852,203257.5334
113853,223851.8483
113854,14339.21623
113855,26658.46381
113856,4509.41067
113857,39358.02226
113858,165197.5645
113859,191439.4719
113860,254115.8198
113861,61370.46028
113862,11866.107
113863,46284.5772
113864,82929.3636
113865,540724.4276
113866,87699.26839
113867,41169.39968
113868,13306.07575
113869,17612.09114
113870,97592.75705
113871,78547.60376
113872,96299.02395
113873,73711.97671
113874,321534.6329
113875,386663.258
113876,22818.97702
113877,87213.98143
113878,19001.52262
113879,24358.37908
113880,65386.99943
113881,67327.49548
113882,164751.8182
113883,37074.46457
113884,50355.83683
113885,50476.7792
113886,27690.07563
113887,142495.2481
113888,55941.79721
113889,374792.1752
113890,26638.08883
113891,561507.8847
113892,29447.34367
113893,27921.0706
113894,22000.74418
113895,153643.5252
113896,24216.93303
113897,100456.0548
113898,307718.9528
113899,18233.12844
113900,77998.40311
113901,51240.03153
113902,17266.41493
113903,58702.27963
113904,89777.74019
113905,49438.59572
113906,36100.94646
113907,28690.39246
113908,17570.16537
113909,126918.6902
113910,129454.8196
113911,280580.519
113912,69554.72472
113913,51646.30287
113914,10703.44723
113915,75514.91745
113916,280847.386
113917,98109.07695
113918,218506.8474
113919,27466.0844
113920,51320.27719
113921,28202.43517
113922,95468.32511
113923,9464.692355
113924,65179.81073
113925,205781.5495
113926,24313.16472
113927,50664.68707
113928,233827.6143
113929,328568.7173
113930,69883.73536
113931,367465.0922
113932,191119.7033
113933,139947.2775
113934,140873.9116
113935,128821.4087
113936,230771.4231
113937,101787.6861
113938,154144.5765
113939,57981.10083
113940,96857.30391
113941,27414.8649
113942,21387.30678
113943,62967.55803
113944,76964.82185
113945,9727.603352
113946,13334.05202
113947,20640.62406
113948,39982.72294
113949,102561.0874
113950,34358.9199
113951,74438.15787
113952,34823.3543
113953,63593.4516
113954,104595.1994
113955,7897.47641
113956,20636.41522
113957,23361.20724
113958,78056.99819
113959,12575.57228
113960,35724.7795
113961,31615.95148
113962,74100.661
113963,74189.61131
113964,55000.1711
113965,26606.46808
113966,239971.6223
113967,7407.199674
113968,324839.7871
113969,9168.844888
113970,72052.00093
113971,31701.86136
113972,20443.61108
113973,105827.054
113974,92398.44654
113975,64152.31991
113976,38935.69752
113977,47805.00161
113978,62242.65539
113979,105409.3677
113980,20423.53042
113981,83216.82415
113982,42758.35918
113983,128504.6102
113984,82025.79261
113985,45584.19867
113986,222485.7613
113987,173380.2845
113988,547240.0693
113989,56429.48552
113990,248994.7839
113991,187108.3894
113992,76694.49614
113993,35909.10715
113994,22466.09483
113995,231011.9874
113996,30655.35499
113997,174108.8767
113998,328034.3062
113999,54169.55143
114000,27200.84703
114001,19038.22627
114002,111879.1492
114003,40941.35
114004,13818.32462
114005,27487.36066
114006,35746.36111
114007,183815.2812
114008,167670.7488
114009,95203.61135
114010,30852.64715
114011,540766.9949
114012,40324.60611
114013,33509.2739
114014,149136.1999
114015,13765.87788
114016,40699.93249
114017,6969.162191
114018,43985.54953
114019,52893.74327
114020,41966.15897
114021,21155.80336
114022,50860.25993
114023,77046.67146
114024,405016.6222
114025,114591.638
114026,38862.18591
114027,38196.32874
114028,52122.49429
114029,4156.122847
114030,44187.27998
114031,45126.09798
114032,414199.7405
114033,88165.67461
114034,59590.10054
114035,197664.5446
114036,37321.90837
114037,29020.34021
114038,45729.24024
114039,216018.4506
114040,4370.012381
114041,69754.75108
114042,121408.9509
114043,218142.4936
114044,48783.30618
114045,132216.2696
114046,115146.5175
114047,16721.10116
114048,107806.8893
114049,27719.23746
114050,18442.97257
114051,40419.22389
114052,123811.0089
114053,38268.56707
114054,224116.2817
114055,89761.90562
114056,104603.4436
114057,46024.62298
114058,25312.61971
114059,65154.0929
114060,12235.9561
114061,26757.88691
114062,57011.08755
114063,50771.46643
114064,10463.92688
114065,331213.167
114066,20566.84331
114067,165613.6614
114068,107741.4446
114069,59565.7387
114070,180670.6948
114071,94773.16636
114072,108520.7133
114073,40961.2772
114074,109272.8524
114075,73450.27837
114076,75332.819
114077,50360.13072
114078,68005.53513
114079,96706.92516
114080,46875.3362
114081,22257.40606
114082,133172.0543
114083,88284.93518
114084,170249.9456
114085,79282.02396
114086,587389.3228
114087,56630.83415
114088,77444.28352
114089,25228.76281
114090,39753.6351
114091,241372.7402
114092,26960.23939
114093,126189.8788
114094,47376.98499
114095,164358.6073
114096,231383.4721
114097,9410.02571
114098,35137.48623
114099,90763.85479
114100,20057.0628
114101,80328.97479
114102,98328.60894
114103,48545.06271
114104,59592.80659
114105,3264.767638
114106,69288.16454
114107,23023.48414
114108,12777.7203
114109,103117.6862
114110,252293.1035
114111,28812.16389
114112,46531.2211
114113,29674.54195
114114,44903.65118
114115,173575.9138
114116,10649.96495
114117,25474.62105
114118,67536.46402
114119,45005.84871
114120,30597.90106
114121,54645.64436
114122,68084.20973
114123,114167.0869
114124,38517.16161
114125,53654.3642
114126,41395.27109
114127,32178.36651
114128,68642.84447
114129,32488.22342
114130,310891.257
114131,34313.50962
114132,101793.3909
114133,54421.39032
114134,57220.37681
114135,419558.0962
114136,9374.439221
114137,71580.65882
114138,24576.81114
114139,139004.7702
114140,95676.40667
114141,108553.7066
114142,32492.2894
114143,8580.136469
114144,194080.5791
114145,50751.6261
114146,33358.47474
114147,117406.988
114148,169094.4905
114149,35688.859
114150,56200.82904
114151,310907.2337
114152,52596.07753
114153,20202.98202
114154,161311.9293
114155,8293.20277
114156,79304.50402
114157,35062.2438
114158,129329.28
114159,5234.74589
114160,124470.5988
114161,37434.90183
114162,58720.29989
114163,79834.80312
114164,41717.48782
114165,322277.5743
114166,52966.61289
114167,46041.0265
114168,572886.0395
114169,136000.7531
114170,44402.54752
114171,16622.66144
114172,29641.6079
114173,118854.597
114174,80613.24002
114175,453946.4326
114176,207030.5185
114177,88713.0422
114178,23636.56023
114179,32222.31184
114180,31522.90166
114181,62969.12395
114182,118264.6186
114183,16740.89059
114184,47254.02446
114185,544629.3379
114186,101240.6988
114187,334139.0853
114188,8969.488103
114189,69678.57752
114190,97875.40988
114191,39317.28784
114192,138481.1612
114193,121585.2067
114194,34819.65807
114195,113142.7863
114196,19537.52504
114197,221955.5359
114198,12213.21425
114199,23500.41868
114200,50632.58298
114201,183397.1825
114202,107117.6193
114203,100321.973
114204,159048.485
114205,59657.34583
114206,49609.56032
114207,16752.62684
114208,49157.48285
114209,44684.18144
114210,92248.64179
114211,405114.1949
114212,12735.24313
114213,66405.07613
114214,39820.80829
114215,126870.2582
114216,137371.6967
114217,593511.4536
114218,45336.69856
114219,178045.7832
114220,118456.2982
114221,50965.36381
114222,64854.8725
114223,10381.51817
114224,15098.61473
114225,132458.9278
114226,45807.62227
114227,28688.63757
114228,33070.77657
114229,12957.39489
114230,8812.068394
114231,12504.08442
114232,26376.24242
114233,85328.83519
114234,100153.0527
114235,175354.8007
114236,80083.19952
114237,117370.0767
114238,34400.64954
114239,843727.2904
114240,33696.52046
114241,42750.71262
114242,19605.01316
114243,27528.64761
114244,290424.3832
114245,39581.24061
114246,69000.54678
114247,71853.51508
114248,21292.35022
114249,14767.14997
114250,25383.46997
114251,3754.892199
114252,188043.6546
114253,93927.58446
114254,185917.0662
